Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-01-12 00:00:00-05:00,0.11011423806627775,0.11011423806627775,0.10925065726041794,0.10925065726041794,23699200,0.0,0.0
1981-01-13 00:00:00-05:00,0.10579632751447389,0.10579632751447389,0.10536453127861023,0.10536453127861023,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,0.10579632222652435,0.10622811844080582,0.10579632222652435,0.10579632222652435,14291200,0.0,0.0
1981-01-15 00:00:00-05:00,0.10795534402132034,0.10881892533702488,0.10795534402132034,0.10795534402132034,14067200,0.0,0.0
1981-01-16 00:00:00-05:00,0.10752352118982458,0.10752352118982458,0.10709172487258911,0.10709172487258911,13395200,0.0,0.0
1981-01-19 00:00:00-05:00,0.11356858164072037,0.11400037779877464,0.11356858164072037,0.11356858164072037,41574400,0.0,0.0
1981-01-20 00:00:00-05:00,0.11054607272786551,0.11054607272786551,0.11011427640914917,0.11011427640914917,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,0.11227323859930038,0.1131368196453136,0.11227323859930038,0.11227323859930038,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.11356858164072037,0.11443217395682892,0.11356858164072037,0.11356858164072037,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.11356867661894192,0.11400047313811043,0.11313688009977341,0.11313688009977341,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.1118414679922226,0.1118414679922226,0.11140967160463333,0.11140967160463333,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.11140964842167406,0.11140964842167406,0.1105460673570633,0.1105460673570633,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.10752352118982458,0.10752352118982458,0.10709172487258911,0.10709172487258911,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10363736535552708,0.10363736535552708,0.10320556908845901,0.10320556908845901,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09845508217530108,0.09845508217530108,0.09759148955345154,0.09759148955345154,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.09240996794460067,0.09240996794460067,0.09197817742824554,0.09197817742824554,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.09543252736330032,0.09586431789206398,0.09543252736330032,0.09543252736330032,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.0988868623971939,0.09931864710700145,0.0988868623971939,0.09888686239719391,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.0988868623971939,0.09975044334767236,0.0988868623971939,0.09888686239719391,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09931867569684982,0.09975047206181753,0.09931867569684982,0.09931867569684982,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.09500073391783295,0.09500073391783295,0.09413714706897736,0.09413714706897736,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09413714706897736,0.09456894337612144,0.09413714706897736,0.09413714706897736,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.09154637858611564,0.09154637858611564,0.0911145880818367,0.0911145880818367,13843200,0.0,0.0
1981-02-12 00:00:00-05:00,0.09068280020326204,0.09068280020326204,0.09025023132562637,0.09025023132562637,14560000,0.0,0.0
1981-02-13 00:00:00-05:00,0.08895483343872547,0.08895483343872547,0.08809124678373337,0.08809124678373337,11155200,0.0,0.0
1981-02-17 00:00:00-05:00,0.09025023132562637,0.09068280020326204,0.09025023132562637,0.09025023132562637,12275200,0.0,0.0
1981-02-18 00:00:00-05:00,0.09413714706897736,0.09500073391783295,0.09413714706897736,0.09413714706897736,19241600,0.0,0.0
1981-02-19 00:00:00-05:00,0.08895484891815919,0.08895484891815919,0.08852305263280869,0.08852305263280869,22310400,0.0,0.0
1981-02-20 00:00:00-05:00,0.08420514861542244,0.08420514861542244,0.08377335220575333,0.08377335220575333,24371200,0.0,0.0
1981-02-23 00:00:00-05:00,0.0850687101483345,0.0855005064577273,0.0850687101483345,0.0850687101483345,14112000,0.0,0.0
1981-02-24 00:00:00-05:00,0.08290974546057467,0.08290974546057467,0.08204615861177444,0.08204615861177444,16979200,0.0,0.0
1981-02-25 00:00:00-05:00,0.0872277021408081,0.08765949279355477,0.0872277021408081,0.0872277021408081,19488000,0.0,0.0
1981-02-26 00:00:00-05:00,0.08852305263280869,0.08895484891815919,0.08852305263280869,0.08852305263280869,10841600,0.0,0.0
1981-02-27 00:00:00-05:00,0.091546431183815,0.09241001845397614,0.091546431183815,0.091546431183815,14761600,0.0,0.0
1981-03-02 00:00:00-05:00,0.09197817742824554,0.09240996794460067,0.09197817742824554,0.09197817742824554,11760000,0.0,0.0
1981-03-03 00:00:00-05:00,0.09111460840108865,0.09111460840108865,0.09068281203508377,0.09068281203508377,16172800,0.0,0.0
1981-03-04 00:00:00-05:00,0.09025028332479344,0.09025028332479344,0.08981849253177643,0.08981849253177643,13708800,0.0,0.0
1981-03-05 00:00:00-05:00,0.0898184457634152,0.0898184457634152,0.08938664942979813,0.08938664942979813,5376000,0.0,0.0
1981-03-06 00:00:00-05:00,0.0893866394380774,0.0893866394380774,0.08852305263280869,0.08852305263280869,11603200,0.0,0.0
1981-03-09 00:00:00-05:00,0.08204616569339372,0.08204616569339372,0.08161437511444092,0.08161437511444092,15321600,0.0,0.0
1981-03-10 00:00:00-05:00,0.07815925744680362,0.07815925744680362,0.07772746682167053,0.07772746682167053,28380800,0.0,0.0
1981-03-11 00:00:00-05:00,0.07556846468548128,0.07556846468548128,0.07470487803220749,0.07470487803220749,29859200,0.0,0.0
1981-03-12 00:00:00-05:00,0.07772746682167053,0.07815925744680362,0.07772746682167053,0.07772746682167053,59248000,0.0,0.0
1981-03-13 00:00:00-05:00,0.0772956531024318,0.0772956531024318,0.0768638625741005,0.0768638625741005,231302400,0.0,0.0
1981-03-16 00:00:00-05:00,0.07988721132278442,0.08075079835481866,0.07988721132278442,0.07988721132278442,37228800,0.0,0.0
1981-03-17 00:00:00-05:00,0.08377335220575333,0.08463693925965761,0.08377335220575333,0.08377335220575333,43747200,0.0,0.0
1981-03-18 00:00:00-05:00,0.0889548659324646,0.08981845290291071,0.0889548659324646,0.0889548659324646,36937600,0.0,0.0
1981-03-19 00:00:00-05:00,0.08852303722851378,0.08852303722851378,0.08809124678373337,0.08809124678373337,37811200,0.0,0.0
1981-03-20 00:00:00-05:00,0.0889548659324646,0.08981845290291071,0.0889548659324646,0.0889548659324646,14604800,0.0,0.0
1981-03-23 00:00:00-05:00,0.09240996837615967,0.09327355517833515,0.09240996837615967,0.09240996837615967,22019200,0.0,0.0
1981-03-24 00:00:00-05:00,0.09240996794460067,0.09240996794460067,0.09197817742824554,0.09197817742824554,28156800,0.0,0.0
1981-03-25 00:00:00-05:00,0.09111459651292839,0.09111459651292839,0.09025023132562637,0.09025023132562637,7056000,0.0,0.0
1981-03-26 00:00:00-05:00,0.08895484891815919,0.08895484891815919,0.08852305263280869,0.08852305263280869,12275200,0.0,0.0
1981-03-27 00:00:00-05:00,0.08593228412492537,0.08593228412492537,0.08550049364566803,0.08550049364566803,12252800,0.0,0.0
1981-03-30 00:00:00-05:00,0.08550049364566803,0.08636408036961446,0.08550049364566803,0.08550049364566803,9900800,0.0,0.0
1981-03-31 00:00:00-05:00,0.08550048346984543,0.08550048346984543,0.08463689684867859,0.08463689684867859,15993600,0.0,0.0
1981-04-01 00:00:00-05:00,0.08420514861542244,0.08420514861542244,0.08377335220575333,0.08377335220575333,34070400,0.0,0.0
1981-04-02 00:00:00-05:00,0.0911145880818367,0.09154637858611564,0.0911145880818367,0.0911145880818367,31404800,0.0,0.0
1981-04-03 00:00:00-05:00,0.091546431183815,0.09197822770161326,0.091546431183815,0.091546431183815,16486400,0.0,0.0
1981-04-06 00:00:00-05:00,0.09025028332479344,0.09025028332479344,0.08981849253177643,0.08981849253177643,22803200,0.0,0.0
1981-04-07 00:00:00-05:00,0.08938665653497097,0.08938665653497097,0.0889548659324646,0.0889548659324646,10684800,0.0,0.0
1981-04-08 00:00:00-05:00,0.09327354282140732,0.09413712950917437,0.09327354282140732,0.09327354282140732,21952000,0.0,0.0
1981-04-09 00:00:00-05:00,0.0950007364153862,0.09543253273388214,0.0950007364153862,0.0950007364153862,12499200,0.0,0.0
1981-04-10 00:00:00-05:00,0.09629612416028976,0.09672791473377686,0.09629612416028976,0.09629612416028976,33465600,0.0,0.0
1981-04-13 00:00:00-05:00,0.09629612416028976,0.09672791473377686,0.09629612416028976,0.09629612416028976,16060800,0.0,0.0
1981-04-14 00:00:00-05:00,0.09629612416028976,0.09672791473377686,0.09629612416028976,0.09629612416028976,6652800,0.0,0.0
1981-04-15 00:00:00-05:00,0.09197822770161326,0.09197822770161326,0.091546431183815,0.091546431183815,34048000,0.0,0.0
1981-04-16 00:00:00-05:00,0.08679587348444562,0.08679587348444562,0.08636408299207687,0.08636408299207687,23878400,0.0,0.0
1981-04-20 00:00:00-05:00,0.0889548659324646,0.08938665653497097,0.0889548659324646,0.0889548659324646,35347200,0.0,0.0
1981-04-21 00:00:00-05:00,0.0950007364153862,0.09543253273388214,0.0950007364153862,0.0950007364153862,28537600,0.0,0.0
1981-04-22 00:00:00-05:00,0.09845513105392456,0.09888692757921723,0.09845513105392456,0.09845513105392456,18995200,0.0,0.0
1981-04-23 00:00:00-05:00,0.10104583203792572,0.10147762832773544,0.10104583203792572,0.10104583203792572,58016000,0.0,0.0
1981-04-24 00:00:00-05:00,0.10104584621316104,0.10104584621316104,0.10018226504325867,0.10018226504325867,35056000,0.0,0.0
1981-04-27 00:00:00-04:00,0.09975047206181753,0.09975047206181753,0.09931867569684982,0.09931867569684982,38528000,0.0,0.0
1981-04-28 00:00:00-04:00,0.09802328586437631,0.09802328586437631,0.09759148955345154,0.09759148955345154,32188800,0.0,0.0
1981-04-29 00:00:00-04:00,0.09672791473377686,0.09672791473377686,0.09629612416028976,0.09629612416028976,13641600,0.0,0.0
1981-04-30 00:00:00-04:00,0.09802329540252686,0.09888688810840822,0.09802329540252686,0.09802329540252686,12611200,0.0,0.0
1981-05-01 00:00:00-04:00,0.09802329540252686,0.09888688810840822,0.09802329540252686,0.09802329540252686,16553600,0.0,0.0
1981-05-04 00:00:00-04:00,0.09802328586437631,0.09802328586437631,0.09759148955345154,0.09759148955345154,14448000,0.0,0.0
1981-05-05 00:00:00-04:00,0.09759146090711199,0.09759146090711199,0.09715967625379562,0.09715967625379562,17539200,0.0,0.0
1981-05-06 00:00:00-04:00,0.09500075098793057,0.09500075098793057,0.09456896036863327,0.09456896036863327,18950400,0.0,0.0
1981-05-07 00:00:00-04:00,0.09586433321237564,0.09629612957557813,0.09586433321237564,0.09586433321237564,9363200,0.0,0.0
1981-05-08 00:00:00-04:00,0.09672793745994568,0.09715973390031607,0.09672793745994568,0.09672793745994568,7907200,0.0,0.0
1981-05-11 00:00:00-04:00,0.09500075098793057,0.09500075098793057,0.09456896036863327,0.09456896036863327,11939200,0.0,0.0
1981-05-12 00:00:00-04:00,0.09456896036863327,0.09586433799195876,0.09456896036863327,0.09456896036863327,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.09456894337612144,0.09543253022497702,0.09413714706897736,0.09413714706897736,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.09370534607661639,0.09370534607661639,0.09284175932407379,0.09284175932407379,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.0950007364153862,0.09629611960544127,0.0950007364153862,0.0950007364153862,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.09672793745994568,0.09759151880981776,0.09672793745994568,0.09672793745994568,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.09543253273388214,0.09543253273388214,0.0950007364153862,0.0950007364153862,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.09802329540252686,0.09888688810840822,0.09802329540252686,0.09802329540252686,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.10363736003637312,0.10406915628127938,0.10363736003637312,0.10363736003637314,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.10838710516691208,0.10925069782427799,0.10838710516691208,0.10838710516691208,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.10838712891373849,0.10838712891373849,0.10795534402132034,0.10795534402132034,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.11400043964385986,0.11443223603616309,0.11400043964385986,0.11400043964385986,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.11400043964385986,0.11443223603616309,0.11400043964385986,0.11400043964385986,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.11443224549293518,0.11486481448910345,0.11443224549293518,0.11443224549293518,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.11443224549293518,0.11486481448910345,0.11443224549293518,0.11443224549293518,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.10925071486259222,0.10925071486259222,0.108818918466568,0.108818918466568,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.108818918466568,0.10968249972774893,0.108818918466568,0.108818918466568,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.1109778508543968,0.11140963557146685,0.1109778508543968,0.11097785085439682,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.10968244189791712,0.10968244189791712,0.10925065726041794,0.10925065726041794,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.10579632751447389,0.10579632751447389,0.10536453127861023,0.10536453127861023,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10752353072166443,0.10795532707717817,0.10752353072166443,0.10752353072166443,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.108818918466568,0.11011429612377317,0.108818918466568,0.108818918466568,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.11356858164072037,0.11400037779877464,0.11356858164072037,0.11356858164072037,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.11270503488773931,0.11270503488773931,0.11227323859930038,0.11227323859930038,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.1122732364810981,0.1122732364810981,0.11184144020080566,0.11184144020080566,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.11011431920065473,0.11011431920065473,0.10968252271413803,0.10968252271413803,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.10838712891373849,0.10838712891373849,0.10795534402132034,0.10795534402132034,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.10795532707717817,0.10838711190182547,0.10752353072166443,0.10752353072166443,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.10493277897202932,0.10493277897202932,0.10450099408626556,0.10450099408626556,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.1010458033747325,0.1010458033747325,0.1006140187382698,0.1006140187382698,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.10234126448631287,0.10320561847106063,0.10234126448631287,0.10234126448631287,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.10061402926746416,0.10061402926746416,0.09975043684244156,0.09975043684244156,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.10190942138433456,0.10234121766044497,0.10190942138433456,0.10190942138433456,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.1014775995420566,0.1014775995420566,0.1006140187382698,0.1006140187382698,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.09802325709129021,0.09802325709129021,0.09715967625379562,0.09715967625379562,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.09025028332479344,0.09025028332479344,0.08981849253177643,0.08981849253177643,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.08938665653497097,0.08938665653497097,0.0889548659324646,0.0889548659324646,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.0889548659324646,0.08938665653497097,0.0889548659324646,0.0889548659324646,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.0867958788476945,0.0867958788476945,0.08593229204416275,0.08593229204416275,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.08679591119289398,0.08765949831824846,0.08679591119289398,0.08679591119289398,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.09025023132562637,0.09068280020326204,0.09025023132562637,0.09025023132562637,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.08377333692213726,0.08377333692213726,0.08334154635667801,0.08334154635667801,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.0772956531024318,0.0772956531024318,0.0768638625741005,0.0768638625741005,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.07859177142381668,0.07902356751230515,0.07859177142381668,0.07859177142381668,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.08204615861177444,0.08290974546057467,0.08204615861177444,0.08204615861177444,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.08420516550540924,0.08463695623625359,0.08420516550540924,0.08420516550540924,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.08636408299207687,0.08722766974224629,0.08636408299207687,0.08636408299207687,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.08938664942979813,0.0898184457634152,0.08938664942979813,0.08938664942979813,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.08377333692213726,0.08377333692213726,0.08334154635667801,0.08334154635667801,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.083341521810157,0.083341521810157,0.0829097256064415,0.0829097256064415,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.07902361558942514,0.07902361558942514,0.07815925031900406,0.07815925031900406,22668800,0.0,0.0
1981-07-23 00:00:00-04:00,0.08031900227069855,0.08075079867112393,0.08031900227069855,0.08031900227069855,34451200,0.0,0.0
1981-07-24 00:00:00-04:00,0.0829097256064415,0.083341521810157,0.0829097256064415,0.0829097256064415,28851200,0.0,0.0
1981-07-27 00:00:00-04:00,0.08636408299207687,0.08679587348444562,0.08636408299207687,0.08636408299207687,17337600,0.0,0.0
1981-07-28 00:00:00-04:00,0.08377333692213726,0.08377333692213726,0.08334154635667801,0.08334154635667801,22848000,0.0,0.0
1981-07-29 00:00:00-04:00,0.08247795491889084,0.08247795491889084,0.08204615861177444,0.08204615861177444,15500800,0.0,0.0
1981-07-30 00:00:00-04:00,0.0850687101483345,0.08593229700168749,0.0850687101483345,0.0850687101483345,9900800,0.0,0.0
1981-07-31 00:00:00-04:00,0.08636408299207687,0.08679587348444562,0.08636408299207687,0.08636408299207687,10953600,0.0,0.0
1981-08-03 00:00:00-04:00,0.08636408036961446,0.08636408036961446,0.08550049364566803,0.08550049364566803,12432000,0.0,0.0
1981-08-04 00:00:00-04:00,0.08679591119289398,0.08722770763828842,0.08679591119289398,0.08679591119289398,31673600,0.0,0.0
1981-08-05 00:00:00-04:00,0.08938664942979813,0.0898184457634152,0.08938664942979813,0.08938664942979813,17494400,0.0,0.0
1981-08-06 00:00:00-04:00,0.08765949279355477,0.08765949279355477,0.0872277021408081,0.0872277021408081,10528000,0.0,0.0
1981-08-07 00:00:00-04:00,0.0872277021408081,0.08765949279355477,0.0872277021408081,0.0872277021408081,9206400,0.0,0.0
1981-08-10 00:00:00-04:00,0.0872277021408081,0.0872277021408081,0.0872277021408081,0.0872277021408081,0,0.0,0.0
1981-08-11 00:00:00-04:00,0.08550048346984543,0.08550048346984543,0.08463689684867859,0.08463689684867859,71456000,0.0,0.0
1981-08-12 00:00:00-04:00,0.083341521810157,0.083341521810157,0.0829097256064415,0.0829097256064415,26275200,0.0,0.0
1981-08-13 00:00:00-04:00,0.08075079867112393,0.08075079867112393,0.08031900227069855,0.08031900227069855,27484800,0.0,0.0
1981-08-14 00:00:00-04:00,0.0798872466431285,0.0798872466431285,0.07902365922927856,0.07902365922927856,24192000,0.0,0.0
1981-08-17 00:00:00-04:00,0.07729567357820848,0.07729567357820848,0.07643208652734756,0.07643208652734756,18905600,0.0,0.0
1981-08-18 00:00:00-04:00,0.07556846468548128,0.07556846468548128,0.07470487803220749,0.07470487803220749,17001600,0.0,0.0
1981-08-19 00:00:00-04:00,0.07470489038300862,0.07470489038300862,0.07384130358695984,0.07384130358695984,20675200,0.0,0.0
1981-08-20 00:00:00-04:00,0.07470487803220749,0.07513667424156002,0.07470487803220749,0.07470487803220749,17113600,0.0,0.0
1981-08-21 00:00:00-04:00,0.070386943420952,0.070386943420952,0.06952335685491562,0.06952335685491562,41910400,0.0,0.0
1981-08-24 00:00:00-04:00,0.06563648385859677,0.06563648385859677,0.0652046874165535,0.0652046874165535,23072000,0.0,0.0
1981-08-25 00:00:00-04:00,0.06693262606859207,0.0673644166554084,0.06693262606859207,0.06693262606859207,40700800,0.0,0.0
1981-08-26 00:00:00-04:00,0.06606825400574458,0.06606825400574458,0.06563646346330643,0.06563646346330643,33600000,0.0,0.0
1981-08-27 00:00:00-04:00,0.06606826186180115,0.066500830789074,0.06606826186180115,0.06606826186180115,25916800,0.0,0.0
1981-08-28 00:00:00-04:00,0.06952335685491562,0.06995514725521847,0.06952335685491562,0.06952335685491562,38035200,0.0,0.0
1981-08-31 00:00:00-04:00,0.06952335685491562,0.06995514725521847,0.06952335685491562,0.06952335685491562,40947200,0.0,0.0
1981-09-01 00:00:00-04:00,0.07384130358695984,0.07427309986770034,0.07384130358695984,0.07384130358695984,37027200,0.0,0.0
1981-09-02 00:00:00-04:00,0.07513672113418579,0.07556851184758648,0.07513672113418579,0.07513672113418579,19376000,0.0,0.0
1981-09-03 00:00:00-04:00,0.07211412972205307,0.07211412972205307,0.0712505429983139,0.0712505429983139,37475200,0.0,0.0
1981-09-04 00:00:00-04:00,0.07081874411496994,0.07081874411496994,0.07038695365190506,0.07038695365190506,15254400,0.0,0.0
1981-09-08 00:00:00-04:00,0.06865978773721869,0.06865978773721869,0.06822799146175385,0.06822799146175385,25446400,0.0,0.0
1981-09-09 00:00:00-04:00,0.06822799146175385,0.06865978773721869,0.06822799146175385,0.06822799146175385,30531200,0.0,0.0
1981-09-10 00:00:00-04:00,0.06865981966257095,0.06909161037337712,0.06865981966257095,0.06865981966257095,34809600,0.0,0.0
1981-09-11 00:00:00-04:00,0.0682280060171495,0.0682280060171495,0.06779621541500092,0.06779621541500092,17539200,0.0,0.0
1981-09-14 00:00:00-04:00,0.06606825400574458,0.06606825400574458,0.06563646346330643,0.06563646346330643,27686400,0.0,0.0
1981-09-15 00:00:00-04:00,0.06434112778563093,0.06434112778563093,0.06390933692455292,0.06390933692455292,19510400,0.0,0.0
1981-09-16 00:00:00-04:00,0.06304570076935909,0.06304570076935909,0.06261390447616577,0.06261390447616577,19353600,0.0,0.0
1981-09-17 00:00:00-04:00,0.061318548302686474,0.061318548302686474,0.06088675186038017,0.06088675186038017,19376000,0.0,0.0
1981-09-18 00:00:00-04:00,0.06131850928068161,0.06175029968276982,0.06131850928068161,0.06131850928068161,26320000,0.0,0.0
1981-09-21 00:00:00-04:00,0.06175030395388603,0.06218210015127123,0.06175030395388603,0.06175030395388603,49033600,0.0,0.0
1981-09-22 00:00:00-04:00,0.05872777440583135,0.05872777440583135,0.05829598382115364,0.05829598382115364,47420800,0.0,0.0
1981-09-23 00:00:00-04:00,0.05786419050692794,0.05786419050692794,0.05700060352683067,0.05700060352683067,28201600,0.0,0.0
1981-09-24 00:00:00-04:00,0.057000588168746806,0.057000588168746806,0.056568797677755356,0.056568797677755356,18300800,0.0,0.0
1981-09-25 00:00:00-04:00,0.050091152812112134,0.050091152812112134,0.04922756552696228,0.04922756552696228,34608000,0.0,0.0
1981-09-28 00:00:00-04:00,0.04965933784842491,0.05009113421339262,0.04965933784842491,0.04965933784842491,91728000,0.0,0.0
1981-09-29 00:00:00-04:00,0.05225008726119995,0.05268188353129055,0.05225008726119995,0.05225008726119995,94684800,0.0,0.0
1981-09-30 00:00:00-04:00,0.05268188193440437,0.05311367242597452,0.05268188193440437,0.05268188193440437,49996800,0.0,0.0
1981-10-01 00:00:00-04:00,0.05268188193440437,0.05311367242597452,0.05268188193440437,0.05268188193440437,61129600,0.0,0.0
1981-10-02 00:00:00-04:00,0.05700060352683067,0.05743239989959603,0.05700060352683067,0.05700060352683067,45046400,0.0,0.0
1981-10-05 00:00:00-04:00,0.05872778594493865,0.05959137304940882,0.05872778594493865,0.05872778594493866,43097600,0.0,0.0
1981-10-06 00:00:00-04:00,0.05872777440583135,0.05872777440583135,0.05829598382115364,0.05829598382115364,28358400,0.0,0.0
1981-10-07 00:00:00-04:00,0.06175030395388603,0.06261389058322532,0.06175030395388603,0.06175030395388603,38841600,0.0,0.0
1981-10-08 00:00:00-04:00,0.06390933692455292,0.06434112778563093,0.06390933692455292,0.06390933692455292,31091200,0.0,0.0
1981-10-09 00:00:00-04:00,0.06434107571840286,0.06520466250714868,0.06434107571840286,0.06434107571840286,54521600,0.0,0.0
1981-10-12 00:00:00-04:00,0.06650082767009735,0.06693262400906039,0.06650082767009735,0.06650082767009735,27350400,0.0,0.0
1981-10-13 00:00:00-04:00,0.06650082767009735,0.06736441458259043,0.06650082767009735,0.06650082767009735,44195200,0.0,0.0
1981-10-14 00:00:00-04:00,0.06304570076935909,0.06304570076935909,0.06261390447616577,0.06261390447616577,30979200,0.0,0.0
1981-10-15 00:00:00-04:00,0.06390933692455292,0.06434112778563093,0.06390933692455292,0.06390933692455292,29433600,0.0,0.0
1981-10-16 00:00:00-04:00,0.06347750091844882,0.06347750091844882,0.06304571032524109,0.06304571032524109,36467200,0.0,0.0
